shot,contrast,contrast_group,metric,method,reference,point_delta,mean_delta,ci_low,ci_high,fraction_below_zero,n_replicates,also_listed_as
4,TRI_lambda_0.75 - A1_J,additional_vs_A1_J,pixel_auroc,TRI_lambda_0.75,A1_J,0.0017824229530671865,0.0016998234414048186,0.00046173466645712814,0.00283445302657832,0.0,20,
4,BAL_L - A1_J,additional_vs_A1_J,pixel_auroc,BAL_L,A1_J,0.007044401597272376,0.006939101129608954,0.00462993121783353,0.00872871926856597,0.0,20,
4,BAL_lambda_0.25 - A1_J,additional_vs_A1_J,pixel_auroc,BAL_lambda_0.25,A1_J,0.006223252590166095,0.006110597952417246,0.003991388121413295,0.007690056215029205,0.0,20,
4,BAL_lambda_0.50 - A1_J,additional_vs_A1_J,pixel_auroc,BAL_lambda_0.50,A1_J,0.005156255385331043,0.0050348713039899354,0.0031327911302654805,0.006426215508579866,0.0,20,
4,BAL_lambda_0.75 - A1_J,additional_vs_A1_J,pixel_auroc,BAL_lambda_0.75,A1_J,0.0038797931566236787,0.003744813746225856,0.002064422950138664,0.0049519067917678065,0.0,20,
4,B - A1_J,primary_vs_A1_J,pixel_ap,B,A1_J,-0.026344238822516464,-0.022930645706110624,-0.0320828937106779,-0.010145087489578737,1.0,20,
4,S - A1_J,primary_vs_A1_J,pixel_ap,S,A1_J,-0.059622032736723896,-0.05283689403729954,-0.06660187260789556,-0.01839573288437999,1.0,20,
4,C - A1_J,primary_vs_A1_J,pixel_ap,C,A1_J,-0.1040154916024516,-0.1036159273533889,-0.13428640885667392,-0.08452011764030769,1.0,20,
4,TRI_J - A1_J,primary_vs_A1_J,pixel_ap,TRI_J,A1_J,-0.015184825359818743,-0.011198924228255119,-0.020791724301283385,0.012744182445101383,0.9,20,
4,BAL_J - A1_J,primary_vs_A1_J,pixel_ap,BAL_J,A1_J,-0.010200050744054667,-0.007769622225613201,-0.015165333716920698,0.006858394625497951,0.9,20,
4,DUP_J - A1_J,primary_vs_A1_J,pixel_ap,DUP_J,A1_J,-0.008222025765967311,-0.006667454216831454,-0.011384887834912375,0.0008196620236646487,0.95,20,
4,DUP_BAL_J - A1_J,primary_vs_A1_J,pixel_ap,DUP_BAL_J,A1_J,0.0,0.0,0.0,0.0,0.0,20,
4,DUP_EXPECTED_J - A1_J,primary_vs_A1_J,pixel_ap,DUP_EXPECTED_J,A1_J,-0.008222025765967311,-0.006667454216831454,-0.011384887834912375,0.0008196620236646487,0.95,20,
4,A1_L - A1_J,family_lambda,pixel_ap,A1_L,A1_J,0.003941744803366398,0.004796200570481857,-0.0020656591783954044,0.014220653609564975,0.1,20,additional_vs_A1_J
4,A1_lambda_0.25 - A1_J,family_lambda,pixel_ap,A1_lambda_0.25,A1_J,0.0043747811298927575,0.00508648291476099,-0.0005096799904245899,0.01301116898032212,0.05,20,additional_vs_A1_J
4,A1_lambda_0.50 - A1_J,family_lambda,pixel_ap,A1_lambda_0.50,A1_J,0.003902788158972881,0.004550224228155072,0.0002723007754444562,0.010872094668863661,0.05,20,additional_vs_A1_J
4,A1_lambda_0.75 - A1_J,family_lambda,pixel_ap,A1_lambda_0.75,A1_J,0.0025915286313347163,0.003093311022729328,0.0005583250156513675,0.007185170847036787,0.0,20,additional_vs_A1_J
4,TRI_L - TRI_J,family_lambda,pixel_ap,TRI_L,TRI_J,0.011250881111971311,0.008850375578353891,-0.0031541162028779907,0.02074813109872425,0.05,20,
4,TRI_lambda_0.25 - TRI_J,family_lambda,pixel_ap,TRI_lambda_0.25,TRI_J,0.010540112326612616,0.009050059926086401,0.00259207837224707,0.016913459875391345,0.0,20,
4,TRI_lambda_0.50 - TRI_J,family_lambda,pixel_ap,TRI_lambda_0.50,TRI_J,0.00811617500265327,0.007857018464683355,0.002901645566500245,0.01397025061219603,0.0,20,
4,TRI_lambda_0.75 - TRI_J,family_lambda,pixel_ap,TRI_lambda_0.75,TRI_J,0.004915393364322451,0.005012954747097958,0.002101384088826222,0.009137519799231145,0.0,20,
4,BAL_L - BAL_J,family_lambda,pixel_ap,BAL_L,BAL_J,0.007174561054736961,0.00629674504216754,-0.002641405012389583,0.015440266636373974,0.1,20,
4,BAL_lambda_0.25 - BAL_J,family_lambda,pixel_ap,BAL_lambda_0.25,BAL_J,0.007124603943372998,0.006918837633278216,0.00018930283966645542,0.014448455990238097,0.05,20,
4,BAL_lambda_0.50 - BAL_J,family_lambda,pixel_ap,BAL_lambda_0.50,BAL_J,0.006090096276910595,0.006420795191475809,0.001909390994400946,0.012331644016838329,0.0,20,
4,BAL_lambda_0.75 - BAL_J,family_lambda,pixel_ap,BAL_lambda_0.75,BAL_J,0.003859286305958387,0.004037648292795815,0.0010893235314044056,0.008021394435818695,0.0,20,
4,A1_L - A1_J,additional_vs_A1_J,pixel_ap,A1_L,A1_J,0.003941744803366398,0.004796200570481857,-0.0020656591783954044,0.014220653609564975,0.1,20,family_lambda
4,A1_lambda_0.25 - A1_J,additional_vs_A1_J,pixel_ap,A1_lambda_0.25,A1_J,0.0043747811298927575,0.00508648291476099,-0.0005096799904245899,0.01301116898032212,0.05,20,family_lambda
4,A1_lambda_0.50 - A1_J,additional_vs_A1_J,pixel_ap,A1_lambda_0.50,A1_J,0.003902788158972881,0.004550224228155072,0.0002723007754444562,0.010872094668863661,0.05,20,family_lambda
4,A1_lambda_0.75 - A1_J,additional_vs_A1_J,pixel_ap,A1_lambda_0.75,A1_J,0.0025915286313347163,0.003093311022729328,0.0005583250156513675,0.007185170847036787,0.0,20,family_lambda
4,TRI_L - A1_J,additional_vs_A1_J,pixel_ap,TRI_L,A1_J,-0.003933944247847432,-0.0023485486499012277,-0.011715272045562181,0.01631410750365378,0.8,20,
4,TRI_lambda_0.25 - A1_J,additional_vs_A1_J,pixel_ap,TRI_lambda_0.25,A1_J,-0.004644713033206127,-0.0021488643021687183,-0.010716015258026455,0.019088302064624873,0.75,20,
4,TRI_lambda_0.50 - A1_J,additional_vs_A1_J,pixel_ap,TRI_lambda_0.50,A1_J,-0.0070686503571654735,-0.003341905763571765,-0.011787106502479123,0.019543703526323515,0.85,20,
4,TRI_lambda_0.75 - A1_J,additional_vs_A1_J,pixel_ap,TRI_lambda_0.75,A1_J,-0.010269431995496292,-0.0061859694811571605,-0.013681756011306953,0.016748697394127515,0.9,20,
4,BAL_L - A1_J,additional_vs_A1_J,pixel_ap,BAL_L,A1_J,-0.0030254896893177063,-0.0014728771834456617,-0.010406217539675761,0.010091004587351515,0.65,20,
4,BAL_lambda_0.25 - A1_J,additional_vs_A1_J,pixel_ap,BAL_lambda_0.25,A1_J,-0.0030754468006816693,-0.0008507845923349855,-0.008984363802876604,0.011765447585359289,0.65,20,
4,BAL_lambda_0.50 - A1_J,additional_vs_A1_J,pixel_ap,BAL_lambda_0.50,A1_J,-0.004109954467144072,-0.0013488270341373925,-0.009292485727669482,0.012513383457465924,0.75,20,
4,BAL_lambda_0.75 - A1_J,additional_vs_A1_J,pixel_ap,BAL_lambda_0.75,A1_J,-0.00634076443809628,-0.0037319739328173867,-0.010408474224902037,0.010106735192975464,0.75,20,
4,B - A1_J,primary_vs_A1_J,image_auroc,B,A1_J,-0.016681280057101233,-0.016646573187033782,-0.030321602271248638,-0.00037227550805144427,0.95,20,
4,S - A1_J,primary_vs_A1_J,image_auroc,S,A1_J,-0.05766263929582127,-0.0589600244626016,-0.09012862413178407,-0.023605240506520908,1.0,20,
4,C - A1_J,primary_vs_A1_J,image_auroc,C,A1_J,-0.07590180347778164,-0.08064181676935697,-0.10116266849325592,-0.06735961001235014,1.0,20,
4,TRI_J - A1_J,primary_vs_A1_J,image_auroc,TRI_J,A1_J,-0.01276363811533443,-0.013439786427465489,-0.027734868048547752,0.004797260192871628,0.85,20,
4,BAL_J - A1_J,primary_vs_A1_J,image_auroc,BAL_J,A1_J,-0.008704812271532858,-0.010001756320070648,-0.02196706552838524,0.0010172847630009528,0.95,20,
4,DUP_J - A1_J,primary_vs_A1_J,image_auroc,DUP_J,A1_J,-0.0027353420692581842,-0.0026455688157406786,-0.010588025251153679,0.009781100466295014,0.75,20,
4,DUP_BAL_J - A1_J,primary_vs_A1_J,image_auroc,DUP_BAL_J,A1_J,0.0,0.0,0.0,0.0,0.0,20,
4,DUP_EXPECTED_J - A1_J,primary_vs_A1_J,image_auroc,DUP_EXPECTED_J,A1_J,-0.0027353420692581842,-0.0026455688157406786,-0.010588025251153679,0.009781100466295014,0.75,20,
4,A1_L - A1_J,family_lambda,image_auroc,A1_L,A1_J,0.0038617238901219597,0.004631952092163477,-0.009505677607674734,0.015908928695141118,0.25,20,additional_vs_A1_J
4,A1_lambda_0.25 - A1_J,family_lambda,image_auroc,A1_lambda_0.25,A1_J,0.003319105234066755,0.003817197985024101,-0.007198643362258195,0.014734030305281106,0.3,20,additional_vs_A1_J
4,A1_lambda_0.50 - A1_J,family_lambda,image_auroc,A1_lambda_0.50,A1_J,0.002031691073291819,0.0017838615034975413,-0.008035142604112982,0.013322923192370877,0.4,20,additional_vs_A1_J
4,A1_lambda_0.75 - A1_J,family_lambda,image_auroc,A1_lambda_0.75,A1_J,0.0003180017767203669,0.0007158025408113778,-0.004691964023603318,0.008194785750964922,0.45,20,additional_vs_A1_J
4,TRI_L - TRI_J,family_lambda,image_auroc,TRI_L,TRI_J,0.006738570081131212,0.0068346766336945695,-0.007125797431894315,0.019458632613162514,0.15,20,
4,TRI_lambda_0.25 - TRI_J,family_lambda,image_auroc,TRI_lambda_0.25,TRI_J,0.008494925196372405,0.00892486506574373,-0.0005674378563032211,0.019238646884116146,0.05,20,
4,TRI_lambda_0.50 - TRI_J,family_lambda,image_auroc,TRI_lambda_0.50,TRI_J,0.008023894079323246,0.008437753393719643,-0.0004026129175568854,0.015375660783463129,0.05,20,
4,TRI_lambda_0.75 - TRI_J,family_lambda,image_auroc,TRI_lambda_0.75,TRI_J,0.00602631095291728,0.0067231476386653884,0.0026630953472169235,0.013467076860929926,0.0,20,
4,BAL_L - BAL_J,family_lambda,image_auroc,BAL_L,BAL_J,0.01046988156292572,0.011257891762004013,-0.0001224762382191157,0.02029497596438161,0.05,20,
4,BAL_lambda_0.25 - BAL_J,family_lambda,image_auroc,BAL_lambda_0.25,BAL_J,0.010573154774057847,0.01157513142406294,0.002274348379710448,0.01962479678679529,0.05,20,
4,BAL_lambda_0.50 - BAL_J,family_lambda,image_auroc,BAL_lambda_0.50,BAL_J,0.009116761569385567,0.009726844079404467,0.0008679263376212779,0.017621256110777365,0.05,20,
4,BAL_lambda_0.75 - BAL_J,family_lambda,image_auroc,BAL_lambda_0.75,BAL_J,0.006769331782935595,0.007176415428149968,0.0005129733991620228,0.013750311264271472,0.05,20,
4,A1_L - A1_J,additional_vs_A1_J,image_auroc,A1_L,A1_J,0.0038617238901219597,0.004631952092163477,-0.009505677607674734,0.015908928695141118,0.25,20,family_lambda
4,A1_lambda_0.25 - A1_J,additional_vs_A1_J,image_auroc,A1_lambda_0.25,A1_J,0.003319105234066755,0.003817197985024101,-0.007198643362258195,0.014734030305281106,0.3,20,family_lambda
4,A1_lambda_0.50 - A1_J,additional_vs_A1_J,image_auroc,A1_lambda_0.50,A1_J,0.002031691073291819,0.0017838615034975413,-0.008035142604112982,0.013322923192370877,0.4,20,family_lambda
4,A1_lambda_0.75 - A1_J,additional_vs_A1_J,image_auroc,A1_lambda_0.75,A1_J,0.0003180017767203669,0.0007158025408113778,-0.004691964023603318,0.008194785750964922,0.45,20,family_lambda
4,TRI_L - A1_J,additional_vs_A1_J,image_auroc,TRI_L,A1_J,-0.006025068034203218,-0.006605109793770919,-0.017931620541311276,0.010214130004894656,0.75,20,
4,TRI_lambda_0.25 - A1_J,additional_vs_A1_J,image_auroc,TRI_lambda_0.25,A1_J,-0.004268712918962025,-0.0045149213617217574,-0.014526468665609898,0.01073458184307114,0.7,20,
4,TRI_lambda_0.50 - A1_J,additional_vs_A1_J,image_auroc,TRI_lambda_0.50,A1_J,-0.004739744036011184,-0.005002033033745845,-0.013857205704867964,0.011955647333974648,0.75,20,
4,TRI_lambda_0.75 - A1_J,additional_vs_A1_J,image_auroc,TRI_lambda_0.75,A1_J,-0.0067373271624171505,-0.0067166387888001,-0.020073744949102485,0.008872942991642076,0.75,20,
4,BAL_L - A1_J,additional_vs_A1_J,image_auroc,BAL_L,A1_J,0.0017650692913928623,0.0012561354419333647,-0.011356594030955037,0.016294819946099725,0.45,20,
4,BAL_lambda_0.25 - A1_J,additional_vs_A1_J,image_auroc,BAL_lambda_0.25,A1_J,0.001868342502524989,0.0015733751039922917,-0.010019143686708126,0.01767802375132669,0.45,20,
4,BAL_lambda_0.50 - A1_J,additional_vs_A1_J,image_auroc,BAL_lambda_0.50,A1_J,0.0004119492978527095,-0.0002749122406661808,-0.009274655696684422,0.011628228126721039,0.45,20,
4,BAL_lambda_0.75 - A1_J,additional_vs_A1_J,image_auroc,BAL_lambda_0.75,A1_J,-0.0019354804885972632,-0.00282534089192068,-0.01287694128420094,0.007261293459017717,0.55,20,
4,B - A1_J,primary_vs_A1_J,image_ap,B,A1_J,-0.018028323226785936,-0.018942184977059278,-0.03835239618302496,0.0004262018600802754,0.95,20,
4,S - A1_J,primary_vs_A1_J,image_ap,S,A1_J,-0.05951880024918521,-0.058399824954403344,-0.09734167583083045,-0.021179911918252973,1.0,20,
4,C - A1_J,primary_vs_A1_J,image_ap,C,A1_J,-0.07697000438684842,-0.07493574602341817,-0.1070840169356032,-0.05374350423315439,1.0,20,
4,TRI_J - A1_J,primary_vs_A1_J,image_ap,TRI_J,A1_J,-0.014523629614865086,-0.014863221046642627,-0.03523205291674602,0.005915463214584557,0.8,20,
4,BAL_J - A1_J,primary_vs_A1_J,image_ap,BAL_J,A1_J,-0.013834805834419206,-0.014599439675956588,-0.03702846286264145,-0.0008081697817649679,1.0,20,
4,DUP_J - A1_J,primary_vs_A1_J,image_ap,DUP_J,A1_J,-0.002484718589142565,-0.0005656495751961199,-0.009218106873550702,0.015380233024448142,0.55,20,
4,DUP_BAL_J - A1_J,primary_vs_A1_J,image_ap,DUP_BAL_J,A1_J,0.0,0.0,0.0,0.0,0.0,20,
4,DUP_EXPECTED_J - A1_J,primary_vs_A1_J,image_ap,DUP_EXPECTED_J,A1_J,-0.002484718589142565,-0.0005656495751961199,-0.009218106873550702,0.015380233024448142,0.55,20,
4,A1_L - A1_J,family_lambda,image_ap,A1_L,A1_J,0.008106331330475003,0.00813410307404296,-0.007501902709631358,0.022090132671697564,0.05,20,additional_vs_A1_J
4,A1_lambda_0.25 - A1_J,family_lambda,image_ap,A1_lambda_0.25,A1_J,0.006878998633688238,0.006840858724050042,-0.006649275611336629,0.019659409072211722,0.05,20,additional_vs_A1_J
4,A1_lambda_0.50 - A1_J,family_lambda,image_ap,A1_lambda_0.50,A1_J,0.00374795370986325,0.00370104558061326,-0.009792923002526968,0.016214888318808473,0.4,20,additional_vs_A1_J
4,A1_lambda_0.75 - A1_J,family_lambda,image_ap,A1_lambda_0.75,A1_J,0.0014570147430972291,0.002694670518030856,-0.004731448865970924,0.012957207168544782,0.3,20,additional_vs_A1_J
4,TRI_L - TRI_J,family_lambda,image_ap,TRI_L,TRI_J,0.014736965897316434,0.012195790575940973,-0.0006273331635293837,0.0260045130210429,0.05,20,
4,TRI_lambda_0.25 - TRI_J,family_lambda,image_ap,TRI_lambda_0.25,TRI_J,0.01464389270387978,0.013097328019824378,0.0019137841113103073,0.025901048348767584,0.0,20,
4,TRI_lambda_0.50 - TRI_J,family_lambda,image_ap,TRI_lambda_0.50,TRI_J,0.012034734271974656,0.011155823398787207,0.003266924002519639,0.02018026364193653,0.0,20,
4,TRI_lambda_0.75 - TRI_J,family_lambda,image_ap,TRI_lambda_0.75,TRI_J,0.009228122697265584,0.00865784222725346,0.0010240826880915628,0.01725497799605217,0.0,20,
4,BAL_L - BAL_J,family_lambda,image_ap,BAL_L,BAL_J,0.0203262969402086,0.018003133670337894,0.0002130742677124459,0.03203157681760603,0.05,20,
4,BAL_lambda_0.25 - BAL_J,family_lambda,image_ap,BAL_lambda_0.25,BAL_J,0.01831270438953947,0.01688448403384051,0.0005769852940501808,0.03127244358208692,0.05,20,
4,BAL_lambda_0.50 - BAL_J,family_lambda,image_ap,BAL_lambda_0.50,BAL_J,0.015021743578027436,0.013329975153054969,0.0016802827327673131,0.02611762824246904,0.0,20,
4,BAL_lambda_0.75 - BAL_J,family_lambda,image_ap,BAL_lambda_0.75,BAL_J,0.009204017014779242,0.00824198273854974,0.0012449652478867701,0.017004019815692974,0.0,20,
4,A1_L - A1_J,additional_vs_A1_J,image_ap,A1_L,A1_J,0.008106331330475003,0.00813410307404296,-0.007501902709631358,0.022090132671697564,0.05,20,family_lambda
4,A1_lambda_0.25 - A1_J,additional_vs_A1_J,image_ap,A1_lambda_0.25,A1_J,0.006878998633688238,0.006840858724050042,-0.006649275611336629,0.019659409072211722,0.05,20,family_lambda
4,A1_lambda_0.50 - A1_J,additional_vs_A1_J,image_ap,A1_lambda_0.50,A1_J,0.00374795370986325,0.00370104558061326,-0.009792923002526968,0.016214888318808473,0.4,20,family_lambda
4,A1_lambda_0.75 - A1_J,additional_vs_A1_J,image_ap,A1_lambda_0.75,A1_J,0.0014570147430972291,0.002694670518030856,-0.004731448865970924,0.012957207168544782,0.3,20,family_lambda
4,TRI_L - A1_J,additional_vs_A1_J,image_ap,TRI_L,A1_J,0.0002133362824513485,-0.002667430470701654,-0.023807226324539976,0.01547796202213974,0.5,20,
4,TRI_lambda_0.25 - A1_J,additional_vs_A1_J,image_ap,TRI_lambda_0.25,A1_J,0.00012026308901469385,-0.0017658930268182494,-0.022955740158861943,0.015491354744906146,0.6,20,
4,TRI_lambda_0.50 - A1_J,additional_vs_A1_J,image_ap,TRI_lambda_0.50,A1_J,-0.0024888953428904292,-0.0037073976478554206,-0.023417449633981603,0.0164002037793733,0.65,20,
4,TRI_lambda_0.75 - A1_J,additional_vs_A1_J,image_ap,TRI_lambda_0.75,A1_J,-0.005295506917599502,-0.006205378819389168,-0.024521642591848063,0.011473901768345231,0.7,20,
4,BAL_L - A1_J,additional_vs_A1_J,image_ap,BAL_L,A1_J,0.006491491105789393,0.003403693994381307,-0.017447137846440693,0.019291267616219694,0.4,20,
4,BAL_lambda_0.25 - A1_J,additional_vs_A1_J,image_ap,BAL_lambda_0.25,A1_J,0.004477898555120263,0.0022850443578839195,-0.01660458230469511,0.019379319650633327,0.4,20,
4,BAL_lambda_0.50 - A1_J,additional_vs_A1_J,image_ap,BAL_lambda_0.50,A1_J,0.0011869377436082296,-0.0012694645229016199,-0.018862337924729765,0.011227307583404175,0.55,20,
4,BAL_lambda_0.75 - A1_J,additional_vs_A1_J,image_ap,BAL_lambda_0.75,A1_J,-0.004630788819639964,-0.006357456937406847,-0.03006189781213203,0.008956058845331816,0.65,20,
