dataset,seed,shot,group,contrast,n_categories,macro_point_delta,note
mvtec,0,2,small,DUP_L - DUP_J,9,0.0023735836391117326,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,2,small,DUP_J - A1_J,9,-0.0045496926251792575,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,2,small,TRI_J - DUP_J,9,0.0161200185422243,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,2,small,TRI_L - DUP_L,9,0.019624037095233627,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,2,small,BAL_J - A1_J,9,0.00928917764333773,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,2,small,BAL_L - A1_L,9,0.009078252545947288,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,2,large,A1_L - A1_J,14,-0.0006425602106892422,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,2,large,TRI_L - TRI_J,14,0.0026962293791729297,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,2,large,BAL_L - BAL_J,14,0.004216196703885173,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,2,large,DUP_L - DUP_J,14,-0.0014541831780901435,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,2,large,DUP_J - A1_J,14,-0.008918216052865552,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,2,large,TRI_J - DUP_J,14,0.01999424806040012,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,2,large,TRI_L - DUP_L,14,0.024144660617663193,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,2,large,BAL_J - A1_J,14,0.014261695877569583,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,2,large,BAL_L - A1_L,14,0.019120452792144,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,small,A1_L - A1_J,9,-0.002850928618085934,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,small,TRI_L - TRI_J,9,0.00046541624102716054,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,small,BAL_L - BAL_J,9,-0.0022742619511595644,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,small,DUP_L - DUP_J,9,-0.0015878855252308421,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,small,DUP_J - A1_J,9,-0.006005045493778745,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,small,TRI_J - DUP_J,9,0.015014534174111102,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,small,TRI_L - DUP_L,9,0.017067835940369105,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,small,BAL_J - A1_J,9,0.010027178393664737,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,small,BAL_L - A1_L,9,0.010603845060591107,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,large,A1_L - A1_J,14,-0.0007582987359250495,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,large,TRI_L - TRI_J,14,0.0027159248589692575,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,large,BAL_L - BAL_J,14,0.0035449375011653017,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,large,DUP_L - DUP_J,14,-0.0013229328147365865,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,large,DUP_J - A1_J,14,-0.008530424353563477,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,large,TRI_J - DUP_J,14,0.017683000883262488,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,large,TRI_L - DUP_L,14,0.021721858556968333,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,large,BAL_J - A1_J,14,0.013132522889307262,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,4,large,BAL_L - A1_L,14,0.017435759126397613,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,small,A1_L - A1_J,9,0.0012694746995917199,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,small,TRI_L - TRI_J,9,0.0018305913323149274,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,small,BAL_L - BAL_J,9,-0.00371333795074178,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,small,DUP_L - DUP_J,9,0.0020577965077225807,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,small,DUP_J - A1_J,9,-0.004724285847939828,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,small,TRI_J - DUP_J,9,0.021927434234211476,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,small,TRI_L - DUP_L,9,0.021700229058803824,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,small,BAL_J - A1_J,9,0.01947527439222796,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,small,BAL_L - A1_L,9,0.014492461741894459,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,large,A1_L - A1_J,14,-0.0018735952855101887,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,large,TRI_L - TRI_J,14,0.001905490945839139,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,large,BAL_L - BAL_J,14,0.002266665277099178,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,large,DUP_L - DUP_J,14,-0.0019310566683410119,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,large,DUP_J - A1_J,14,-0.008645964162299862,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,large,TRI_J - DUP_J,14,0.01787708707703691,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,large,TRI_L - DUP_L,14,0.021713634691217062,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,large,BAL_J - A1_J,14,0.013073919484428816,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,0,8,large,BAL_L - A1_L,14,0.01721418004703818,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,small,A1_L - A1_J,9,0.005958838163229434,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,small,TRI_L - TRI_J,9,0.007415281477746021,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,small,BAL_L - BAL_J,9,0.009621176630569526,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,small,DUP_L - DUP_J,9,0.004175699207855056,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,small,DUP_J - A1_J,9,-0.0006795612701138154,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,small,TRI_J - DUP_J,9,0.02804710937021932,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,small,TRI_L - DUP_L,9,0.03128669164011029,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,small,BAL_J - A1_J,9,0.02124382183087455,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,small,BAL_L - A1_L,9,0.024906160298214644,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,large,A1_L - A1_J,14,0.004233767937251998,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,large,TRI_L - TRI_J,14,0.007296494494916451,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,large,BAL_L - BAL_J,14,0.008826946407833988,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,large,DUP_L - DUP_J,14,0.0021977684266634356,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,large,DUP_J - A1_J,14,-0.007857379651976927,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,large,TRI_J - DUP_J,14,0.02218564470100882,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,large,TRI_L - DUP_L,14,0.02728437076926184,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,large,BAL_J - A1_J,14,0.017043821114597298,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,1,large,BAL_L - A1_L,14,0.021636999585179287,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,small,A1_L - A1_J,9,0.007011941440405126,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,small,TRI_L - TRI_J,9,0.003915330130818406,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,small,BAL_L - BAL_J,9,0.0053407568158858176,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,small,DUP_L - DUP_J,9,0.00458555916190562,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,small,DUP_J - A1_J,9,0.0025653310266585774,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,small,TRI_J - DUP_J,9,0.02331659459136697,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,small,TRI_L - DUP_L,9,0.022646365560279755,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,small,BAL_J - A1_J,9,0.018706817232651815,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,small,BAL_L - A1_L,9,0.017035632608132508,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,large,A1_L - A1_J,14,0.0040715722908589835,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,large,TRI_L - TRI_J,14,0.006634397294455688,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,large,BAL_L - BAL_J,14,0.008615939618734636,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,large,DUP_L - DUP_J,14,0.001527089844310139,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,large,DUP_J - A1_J,14,-0.006347667720590144,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,large,TRI_J - DUP_J,14,0.023549313195444187,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,large,TRI_L - DUP_L,14,0.02865662064558974,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,large,BAL_J - A1_J,14,0.01864336130130469,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,2,large,BAL_L - A1_L,14,0.02318772862918034,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,small,A1_L - A1_J,9,0.003547084414034177,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,small,TRI_L - TRI_J,9,0.0020070632557032,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,small,BAL_L - BAL_J,9,0.0020067652024019222,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,small,DUP_L - DUP_J,9,0.002791316716081494,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,small,DUP_J - A1_J,9,0.0014086464472735896,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,small,TRI_J - DUP_J,9,0.023705832317923684,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,small,TRI_L - DUP_L,9,0.02292157885754539,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,small,BAL_J - A1_J,9,0.019606814726690656,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,small,BAL_L - A1_L,9,0.0180664955150584,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,large,A1_L - A1_J,14,0.0027338668699182105,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,large,TRI_L - TRI_J,14,0.004953231612368805,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,large,BAL_L - BAL_J,14,0.006460483436326404,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,large,DUP_L - DUP_J,14,0.00023766527104381635,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,large,DUP_J - A1_J,14,-0.005201247093619652,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,large,TRI_J - DUP_J,14,0.02363910633206433,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,large,TRI_L - DUP_L,14,0.028354672673389317,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,large,BAL_J - A1_J,14,0.01881385774658637,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,4,large,BAL_L - A1_L,14,0.022540474312994562,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,small,A1_L - A1_J,9,-0.0016708866767473167,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,small,TRI_L - TRI_J,9,0.0018557287175850726,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,small,BAL_L - BAL_J,9,-0.0018452742233957542,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,small,DUP_L - DUP_J,9,-0.0014314838166430606,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,small,DUP_J - A1_J,9,-0.006438139079868298,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,small,TRI_J - DUP_J,9,0.01986558560487674,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,small,TRI_L - DUP_L,9,0.023152798139104876,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,small,BAL_J - A1_J,9,0.016238106130913938,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,small,BAL_L - A1_L,9,0.0160637185842655,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,large,A1_L - A1_J,14,0.0016242181460141439,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,large,TRI_L - TRI_J,14,0.003922428355394553,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,large,BAL_L - BAL_J,14,0.004667144148925063,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,large,DUP_L - DUP_J,14,-0.00030302754261019423,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,large,DUP_J - A1_J,14,-0.006493235855598555,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,large,TRI_J - DUP_J,14,0.020081251564912018,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,large,TRI_L - DUP_L,14,0.024306707462916764,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,large,BAL_J - A1_J,14,0.016388644385780037,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,1,8,large,BAL_L - A1_L,14,0.019431570388690957,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,small,A1_L - A1_J,9,0.0024371045425962534,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,small,TRI_L - TRI_J,9,0.0010753259767308726,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,small,BAL_L - BAL_J,9,0.0005158541457555473,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,small,DUP_L - DUP_J,9,0.001001130842284111,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,small,DUP_J - A1_J,9,0.0035498138515367814,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,small,TRI_J - DUP_J,9,0.02802277421044748,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,small,TRI_L - DUP_L,9,0.028096969344894238,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,small,BAL_J - A1_J,9,0.023430611825238836,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,small,BAL_L - A1_L,9,0.02150936142839813,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,large,A1_L - A1_J,14,0.0014273603103088347,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,large,TRI_L - TRI_J,14,0.005172310718480459,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,large,BAL_L - BAL_J,14,0.0073360574231344,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,large,DUP_L - DUP_J,14,-0.00045839502440693714,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,large,DUP_J - A1_J,14,-0.008892497096335938,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,large,TRI_J - DUP_J,14,0.028999784211018658,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,large,TRI_L - DUP_L,14,0.03463048995390606,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,large,BAL_J - A1_J,14,0.020916632835035778,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,1,large,BAL_L - A1_L,14,0.026825329947861343,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,small,A1_L - A1_J,9,0.005956915725662553,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,small,TRI_L - TRI_J,9,0.0014540344511032558,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,small,BAL_L - BAL_J,9,0.003585161549913433,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,small,DUP_L - DUP_J,9,0.002538802025392272,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,small,DUP_J - A1_J,9,-0.001476640322014694,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,small,TRI_J - DUP_J,9,0.027113670694395756,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,small,TRI_L - DUP_L,9,0.02602890312010674,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,small,BAL_J - A1_J,9,0.020381875937262366,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,small,BAL_L - A1_L,9,0.018010121761513245,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,large,A1_L - A1_J,14,0.0011987407812794298,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,large,TRI_L - TRI_J,14,0.003837136580829784,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,large,BAL_L - BAL_J,14,0.005125651011811906,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,large,DUP_L - DUP_J,14,-0.00027140342723040923,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,large,DUP_J - A1_J,14,-0.009287666232464837,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,large,TRI_J - DUP_J,14,0.02443770160831885,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,large,TRI_L - DUP_L,14,0.02854624161637904,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,large,BAL_J - A1_J,14,0.018957488320806737,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,2,large,BAL_L - A1_L,14,0.022884398551339214,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,small,A1_L - A1_J,9,0.008790658403002142,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,small,TRI_L - TRI_J,9,0.0037416622021036955,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,small,BAL_L - BAL_J,9,0.005980427353488009,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,small,DUP_L - DUP_J,9,0.005816584552524718,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,small,DUP_J - A1_J,9,-0.003868793377915372,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,small,TRI_J - DUP_J,9,0.01838506878174559,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,small,TRI_L - DUP_L,9,0.016310146431324567,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,small,BAL_J - A1_J,9,0.013204606577584778,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,small,BAL_L - A1_L,9,0.010394375528070645,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,large,A1_L - A1_J,14,0.0012308677721792616,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,large,TRI_L - TRI_J,14,0.002120270251934231,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,large,BAL_L - BAL_J,14,0.0031849560729809356,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,large,DUP_L - DUP_J,14,-0.00016407052471046585,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,large,DUP_J - A1_J,14,-0.007393724580696981,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,large,TRI_J - DUP_J,14,0.01929724138278092,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,large,TRI_L - DUP_L,14,0.02158158215942562,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,large,BAL_J - A1_J,14,0.01485783321153118,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,4,large,BAL_L - A1_L,14,0.016811921512332854,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,small,A1_L - A1_J,9,0.009607255580105905,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,small,TRI_L - TRI_J,9,0.00904113689535106,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,small,BAL_L - BAL_J,9,0.010994744585988493,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,small,DUP_L - DUP_J,9,0.00627011733791743,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,small,DUP_J - A1_J,9,-0.004857232820748906,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,small,TRI_J - DUP_J,9,0.01954447624598825,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,small,TRI_L - DUP_L,9,0.022315495803421882,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,small,BAL_J - A1_J,9,0.014572027061239258,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,small,BAL_L - A1_L,9,0.015959516067121846,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,large,A1_L - A1_J,14,0.0011377052791623685,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,large,TRI_L - TRI_J,14,0.0008257092294806963,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,large,BAL_L - BAL_J,14,0.0023255576058109034,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,large,DUP_L - DUP_J,14,-0.0005918564502561634,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,large,DUP_J - A1_J,14,-0.007579975512696073,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,large,TRI_J - DUP_J,14,0.021208993649003083,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,large,TRI_L - DUP_L,14,0.022626559328739942,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,large,BAL_J - A1_J,14,0.016481215526092084,"subgroup pooled AP; exploratory point estimate, no interval"
mvtec,2,8,large,BAL_L - A1_L,14,0.017669067852740618,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,tiny,A1_L - A1_J,7,-0.0004369657019266899,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,tiny,TRI_L - TRI_J,7,-0.009051055515763724,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,tiny,BAL_L - BAL_J,7,-0.007832409504858182,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,tiny,DUP_L - DUP_J,7,-0.0020240164082216583,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,tiny,DUP_J - A1_J,7,-0.007821348391148541,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,tiny,TRI_J - DUP_J,7,0.006697660054218152,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,tiny,TRI_L - DUP_L,7,-0.0003293790533239134,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,tiny,BAL_J - A1_J,7,-0.0005145125095939451,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,tiny,BAL_L - A1_L,7,-0.007909956312525435,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,small,A1_L - A1_J,12,-0.004099601256631148,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,small,TRI_L - TRI_J,12,-0.005676598152407594,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,small,BAL_L - BAL_J,12,-0.003986345117530693,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,small,DUP_L - DUP_J,12,-0.0064980056995876,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,small,DUP_J - A1_J,12,-0.013896564350896194,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,small,TRI_J - DUP_J,12,0.012048567460391879,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,small,TRI_L - DUP_L,12,0.012869975007571881,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,small,BAL_J - A1_J,12,0.008620297460405761,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,small,BAL_L - A1_L,12,0.008733553599506214,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,large,A1_L - A1_J,7,0.0002039639741588602,"subgroup pooled AP; exploratory point estimate, no interval"
visa,0,1,large,TRI_L - TRI_J,7,0.0038915285675630057,"subgroup pooled AP; exploratory point estimate, no interval"
